source_row_id,sequence,label,split,split_seed
426,CC(C)C[C@H](NC(N)CC[C@H](NC(N[C@@H](CCCCN)C(O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](Cc1ccccc1)NC[C@H](NC(CN)N[C@@H](CN1CCC[C@H]1C(N[C@@H](CO)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)C(N[C@@H](Cc1cnc[nH]1)C(N[C@@H](C)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CCC(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)C(N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(=O)O)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CN[C@@H](CCC(N)=O)C(=O)O)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,0,train,42
427,CCC(C)[C@H](NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)[C@H](CCCCN)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CC(C)C)C(O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@@H](N)CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)O,0,test,42
428,CCC(C)[C@H](NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)[C@H](CCCCN)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CC(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@@H](N)CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)O,0,train,42
429,CSCC[C@H](NC(N[C@@H](Cc1c[nH]c2ccccc12)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)[C@@H](NC(N[C@@H](Cc1c[nH]c2ccccc12)C(N[C@@H](CN[C@@H](CCCNC(=N)N)C(=O)O)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@H](C(=O)O)C(C)O)N1CCC[C@H]1C(N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H]1CCCN1)C(C)C)C(O)N[C@@H](CS)C(=O)O,0,train,42
430,CCC(C)[C@H](NC(N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](C(C)N[C@H](C(=O)O)C(C)C)C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)N1CCC[C@H]1C(=O)O)[C@H](C)NC(N[C@@H](C)C(NCC(=O)O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](N)C(C)C)C(=O)O,0,train,42
431,CC(C)C[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](CC(C)C)NC(N[C@@H](CC(C)C)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O,0,train,42
432,N=C(N)NCCC[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)CCCNC(=N)N)C(=O)O,0,train,42
433,CCC(C)[C@H](NC(N[C@@H](CC(C)C)C(N[C@@H](Cc1ccc(N[C@@H](CC(C)C)C(=O)O)cc1)C(NCC(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(C)C)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H]1CCCN1)C(N[C@@H](CC(C)C)C(=O)O)N[C@@H](CCCNC(=N)N)C(O)N[C@@H](CS)C(=O)O,0,train,42
434,N=C(N)NCCC[C@H](NC(CNc1ccc(C[C@H](N)C(N[C@@H](CCCCN)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)cc1)N[C@@H](CCCCN)C(O)N[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O,0,train,42
435,CC(C)C[C@H](NC(N[C@@H](Cc1ccccc1)C(=O)O)[C@H](Cc1ccc(N[C@@H](Cc2ccccc2)C(=O)O)cc1)NC(N[C@@H](CCC(N[C@@H](CO)C(=O)O)N1CCC[C@H]1C(=O)O)C(NCC(=O)O)NCC(=O)O)[C@H](CCCCN)Nc1ccc(C[C@H](N)C(N[C@@H](C(C)C)C(NCC(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CCC(N)N[C@@H](Cc2ccccc2)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N2CCC[C@H]2C(=O)O)N[C@@H](CC(N)N2CCC[C@H]2C(=O)O)C(N[C@@H](C)C(=O)O)N[C@H](C(=O)O)C(C)C)cc1)C(=O)O,1,train,42
436,CC(C)C[C@H](NC(N[C@H](C(=O)O)C(C)O)[C@H](Cc1ccccc1)NC(N)C[C@H](N)C(N[C@@H](CC(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)N[C@H](C(=O)O)C(C)C)C(=O)O,1,train,42
437,CCC(C)[C@H](NC(N[C@@H](CO)C(=O)O)[C@H](Cc1ccccc1)NC(N[C@@H](Cc1cnc[nH]1)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@H](Cc1c[nH]c2ccccc12)NC(C)[C@H](N)C(N[C@@H](CCCCN)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@H](C(=O)O)C(C)O)N1CCC[C@H]1C(N[C@@H](CC(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(NCC(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)C(=O)O,1,train,42
438,CSCC[C@H](NC(N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@H](C)NC(CNC(N[C@@H](CCCCN)C(NCC(N[C@@H](CC(C)C)C(NCC(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CO)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CNCC(=O)O)C(N[C@@H](CO)C(=O)O)N[C@@H](CS)C(=O)O)N[C@@H](CS)C(N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)CS)N[C@@H](CCCCN)C(N[C@@H](CS)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)C(O)N[C@@H](CS)C(=O)O,1,train,42
439,CC(C)[C@H](NC(N[C@@H](CCC(=O)O)C(=O)O)[C@H](CS)NC(N[C@@H](CS)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)CCCNC(=N)N)C(=O)O,1,test,42
440,CCC(C)[C@H](NC(N[C@@H](Cc1ccc(N[C@@H](CCCCN)C(=O)O)cc1)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N1CCC[C@H]1C(=O)O)[C@H](CCCCN)NC([C@@H](N)CCCCN)N1CCC[C@H]1C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(=O)O)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)CC,1,test,42
441,N[C@@H](Cc1ccc(N2CCC[C@H]2C(O)N[C@@H](Cc2ccccc2)C(=O)O)cc1)C(NCC(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1,train,42
442,NCCCC[C@H](NC(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](N)Cc1ccc(N2CCC[C@H]2C(O)N[C@@H](Cc2ccccc2)C(=O)O)cc1)C(=O)O,1,train,42
443,CC(C)[C@H](Nc1ccc(C[C@H](NC(N[C@@H](CS)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc2c[nH]c3ccccc23)C(N[C@@H](CC(N)=O)C(=O)O)N[C@@H](Cc2cnc[nH]2)C(=O)O)[C@@H](N)Cc2ccccc2)C(N[C@@H](CS)C(=O)O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)C(=O)O,1,train,42
444,NC(=O)C[C@H](NC(N)C[C@H](NC(N[C@@H](CCC(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](CCC(=O)O)C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H](N)Cc1ccc(N2CCC[C@H]2C(NCC(=O)O)N2CCC[C@H]2C(=O)O)cc1)C(O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O,1,train,42
445,N[C@@H](CN[C@@H](Cc1ccc(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)C(N[C@@H](CO)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(NCC(=O)O)N1CCC[C@H]1C(=O)O,1,train,42
446,CC(O)[C@H](NC(N)C[C@H](NC(CNC(N[C@@H](CS)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@@H](Cc1ccccc1)C(N[C@@H](CO)C(=O)O)N[C@@H](CS)C(=O)O)[C@H](C)N)N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@H](C(=O)O)C(C)O)C(=O)O,1,train,42
447,N=C(N)NCCC[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)CCCNC(=N)N)C(=O)O,1,test,42
448,CCC(C)[C@H](NC(O)[C@@H](NC(N[C@@H](Cc1ccccc1)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@@H]1CCCN1)C(C)C)C(=O)O,1,train,42
449,CSCC[C@H](NC(N[C@@H](Cc1c[nH]c2ccccc12)C(O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](NC(N[C@@H](Cc1c[nH]c2ccccc12)C(N[C@@H](CN[C@@H](CCCNC(=N)N)C(=O)O)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@H](C(=O)O)C(C)O)N1CCC[C@H]1C(N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H]1CCCN1)C(C)C)C(=O)O,1,train,42
450,CC(C)C[C@H](NC(C[C@H](NC(N[C@@H](CN[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](CO)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@H](CC(N[C@@H](C(C)N[C@@H](C)C(=O)O)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)N[C@@H](Cc1ccc(N[C@@H](CCC(N)=O)C(=O)O)cc1)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)NC(N[C@@H](C)C(NCC(N[C@@H](C(C)C)C(NCC(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CN[C@@H](C)C(=O)O)C(=O)O)N[C@@H](C(C)N[C@H](C(=O)O)C(C)O)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@@H](N)Cc1cnc[nH]1)C(N[C@@H](CO)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,1,val,42
451,CCC(C)[C@H](NC(N[C@@H](CCC(N)N[C@H](C(=O)O)C(C)C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](N)C(C)C)C(=O)O,1,train,42
452,CC(C)C[C@H](NC(O)CNc1ccc(C[C@H](N)C(NCC(=O)O)N[C@@H](Cc2ccccc2)C(=O)O)cc1)C(=O)O,1,train,42
453,CCC(C)[C@H](NC(N[C@@H](CCCCN)C(O)N[C@@H](CC(C)C)C(=O)O)[C@@H]1CCCN1C(N)C[C@H](NC(N[C@@H](C)C(NCC(N[C@@H](CO)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@@H](C(C)C)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](N)Cc1ccccc1)C(N[C@@H](Cc1ccccc1)C(N[C@@H](CO)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CC(NCC(=O)O)N[C@H](C(=O)O)C(C)C)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O,1,val,42
454,CC(C)[C@H](Nc1ccc(C[C@H](NC(N[C@@H](CS)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)[C@@H](N)Cc2ccccc2)C(N[C@@H](CS)C(=O)O)N[C@H](C(=O)O)C(C)O)cc1)C(=O)O,1,train,42
455,C[C@H](NC(CN)N[C@@H](CC(N)N[C@@H](Cc1ccccc1)C(=O)O)C(O)N[C@@H](Cc1ccccc1)C(=O)O)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N1CCC[C@H]1C(=O)O,1,train,42
456,CSCC[C@H](NC([C@H](Cc1cnc[nH]1)NC(C)[C@H](N)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CO)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)N1CCC[C@H]1C(N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,1,train,42
457,CC(C)C[C@H](NC(O)[C@H](CC(C)C)NC(N[C@@H](CS)C(=O)O)[C@@H](N)Cc1ccc(NCC(NCC(=O)O)N[C@@H](Cc2ccccc2)C(=O)O)cc1)C(=O)O,1,val,42
458,CSCC[C@H](N)C(N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@@H](CCC(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(O)N[C@@H](Cc1ccccc1)C(=O)O,1,train,42
459,CCC(C)[C@H](NC(NCC(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(=O)O)[C@H](C)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1,train,42
460,CC(C)[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](CCC(N)N[C@@H](CS)C(=O)O)NC(N[C@@H](CCCNC(=N)N)C(NCC(=O)O)N[C@@H](CCC(=O)O)C(=O)O)[C@H](CCCNC(=N)N)NC(N[C@@H](CCCCN)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)Cc1ccc(NCC(N[C@@H](CCCCN)C(N[C@@H](CS)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CS)C(=O)O)N2CCC[C@H]2C(=O)O)cc1)C(=O)O,1,train,42
461,CC(C)C[C@H](NC(N[C@H](C(=O)O)C(C)O)[C@H](CCCNC(=N)N)NC([C@@H](N)CC(N[C@@H](CN[C@@H](Cc1ccccc1)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)C(N[C@@H](CC(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(N)N[C@@H](CCCCN)C(=O)O)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCC(N)N[C@@H](C(C)C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)C(N[C@@H](CCC(N)N1CCC[C@H]1C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(N[C@@H](CCCNC(=N)N)C(=O)O)N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(N[C@H](C(=O)O)C(C)O)N1CCC[C@H]1C(=O)O)C(O)NCC(=O)O,1,val,42
462,CCC(C)[C@H](NC(N[C@@H](Cc1cnc[nH]1)C(=O)O)[C@H](CN[C@@H](CCCNC(=N)N)C(=O)O)NC(N)CC[C@H](N)C(N[C@@H](Cc1ccc(N[C@@H](C)C(=O)O)cc1)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](Cc1cnc[nH]1)C(N[C@@H](CO)C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,1,val,42
463,CC(C)[C@H](NC(N[C@@H](Cc1ccc(N[C@@H](CC(=O)O)C(=O)O)cc1)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](N)CNCC(N[C@@H](CCCCN)C(O)N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@H](C(=O)O)C(C)C)C(N[C@@H](C)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,1,train,42
464,CC(C)C[C@H](NC(N[C@@H](C)C(=O)O)[C@H](CCCCN)NC(N)C[C@H](NC(N[C@@H](CS)C(N[C@@H](CCC(N[C@@H](CS)C(=O)O)N[C@@H](CCC(N)=O)C(=O)O)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](Cc1cnc[nH]1)C(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)CS)C(N[C@@H](C)C(N[C@@H](C)C(=O)O)N[C@@H](CS)C(=O)O)N1CCC[C@H]1C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O,1,train,42
465,CC(C)C[C@H](NC(CNC(N[C@@H](CC(N[C@@H](C)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)C(N[C@@H](CC(N)=O)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@H](CCC(N)N[C@@H](Cc1ccc(N[C@@H](Cc2cnc[nH]2)C(=O)O)cc1)C(NCC(=O)O)N[C@@H](CC(N)=O)C(=O)O)NC(N[C@@H](C(C)C)C(NCC(O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](N)CC(C)C)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)O,1,test,42
466,CCC(C)[C@H](NC(N[C@@H](CC(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@H](CC(C)C)NC(N[C@@H](CC(N)N[C@@H](CO)C(=O)O)C(N[C@@H](CC(C)C)C(=O)O)N[C@H](C(=O)O)C(C)O)[C@@H](N)Cc1cnc[nH]1)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1,train,42
467,CSCC[C@H](NC(CNC(N[C@@H](CCCCN)C(N[C@@H](CCCNC(=N)N)C(NCC(=O)O)N[C@@H](CO)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CO)C(=O)O)N[C@@H](CS)C(=O)O)[C@H](CCCCN)NC(NCC(N[C@@H](C)C(N[C@@H](CC(=O)O)C(=O)O)N[C@@H](Cc1ccc(N[C@@H](CS)C(=O)O)cc1)C(=O)O)N[C@@H](CS)C(N[C@@H](CS)C(=O)O)N[C@@H](CS)C(=O)O)[C@@H](N)CS)N[C@@H](C(C)NCC(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)C(NCC(=O)O)N[C@@H](CCCCN)C(=O)O,1,val,42
468,CC(C)C[C@H](NC(N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](NC(CN)N[C@@H](Cc1ccccc1)C(N[C@@H](CCCNC(=N)N)C(N[C@@H](CO)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](Cc1ccccc1)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@H](C(=O)O)C(C)O)C(C)C)C(=O)O,1,train,42
469,CC(C)C[C@H](NC(N[C@@H](CCCNC(=N)N)C(N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(=O)O)[C@@H]1CCCN1C([C@H](CCCNC(=N)N)NC(N[C@@H](CC(C)C)C(N[C@@H](C(C)C)C(N[C@@H](CCCNC(=N)N)C(=O)O)N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(N[C@H](C(=O)O)C(C)C)N1CCC[C@H]1C(=O)O)[C@@H](N)C(C)C)N1CCC[C@H]1C(N1CCC[C@H]1C(=O)O)N1CCC[C@H]1C(=O)O)C(=O)O,1,train,42
470,CC(C)C[C@H](NC(N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](NC(NCC(N[C@@H](C(C)C)C(NCC(=O)O)N[C@@H](CO)C(=O)O)N[C@@H](CN[C@@H](CCCNC(=N)N)C(=O)O)C(O)N[C@@H](C)C(=O)O)[C@H](C)NC(N[C@@H](CC(N[C@@H](C(C)N[C@@H](C)C(=O)O)C(N[C@@H](C)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1ccc(N[C@@H](CCC(N)=O)C(=O)O)cc1)C(N[C@@H](CCC(N)=O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)C(N[C@@H](CC(N[C@@H](CO)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CC(C)C)C(=O)O)N[C@@H](CN[C@@H](CC(=O)O)C(=O)O)C(N[C@@H](Cc1ccccc1)C(=O)O)N[C@H](C(=O)O)C(C)C)[C@@H](N)Cc1cnc[nH]1)C(C)N[C@H](C(=O)O)C(C)O)C(=O)O,1,train,42
471,CC(C)[C@H](NC(C[C@H](N)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](C)C(=O)O)C(O)N[C@@H](CO)C(=O)O,1,train,42
472,CC(C)C[C@H](NC(N[C@H](C(=O)O)C(C)O)[C@@H](NC(N)C[C@H](N)C(N[C@@H](CC(O)N[C@@H](CCC(N)=O)C(=O)O)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CCC(=O)O)C(=O)O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(=O)O,1,train,42
473,CC(C)C[C@H](NC(N[C@@H](C(C)N[C@@H](CC(N)=O)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(=O)O)C(=O)O)[C@H](CCCCN)NC(N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CS)C(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](N)CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O,1,train,42
474,C[C@H](NC(CN)N[C@@H](CC(N)N[C@@H](Cc1ccccc1)C(=O)O)C(O)N1CCC[C@H]1C(=O)O)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)N1CCC[C@H]1C(=O)O,1,val,42
475,CCC(C)[C@H](NC[C@H](NC(N)C[C@H](N)C(N[C@@H](CCC(N)N[C@@H](CCC(N)=O)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CC(N)=O)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](Cc1ccccc1)C(O)N[C@@H](CO)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(NCC(=O)O)N[C@@H](CO)C(=O)O)C(N[C@@H](C(C)CC)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCSC)C(=O)O,1,train,42
476,CCC(C)[C@H](NC(N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(NCC(O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CO)C(=O)O)N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)CC)[C@@H](N)CCCCN)C(N[C@@H](C(C)C)C(N[C@@H](CCCCN)C(NCC(=O)O)N[C@@H](CCCNC(=N)N)C(=O)O)N[C@@H](CCCNC(=N)N)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(NCC(N[C@@H](CCCCN)C(=O)O)N[C@H](C(=O)O)C(C)C)N[C@@H](CCCCN)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](CCCCN)C(=O)O,1,train,42
477,CCC(C)[C@H](NC(N)CC[C@H](NC(N[C@H](C(=O)O)C(C)CC)[C@@H](N)C(C)C)C(N[C@@H](CCCCN)C(=O)O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)O,1,train,42
